sector,subsector,indicator,signal,direction,has_pattern,count,successes,avg_return,win_rate,strategy,improvement
Industrials,Air Freight & Logistics,RSI,RSI 維持超賣,bullish,False,20,10,0.01681887638577119,0.5,⚪ 純指標,0.0
Industrials,Air Freight & Logistics,RSI,RSI 超買區域 (70),bearish,False,23,3,-0.021320349475906518,0.13043478260869565,⚪ 純指標,0.0
Industrials,Air Freight & Logistics,RSI,RSI 超買區域 (70),bearish,True,9,4,0.020634506007468856,0.4444444444444444,✅ 複合,0.20694444444444443
Industrials,Air Freight & Logistics,RSI,RSI 超賣區域 (30),bullish,False,14,7,0.015650198629901812,0.5,⚪ 純指標,0.0
Industrials,Building Products,BB,BB 突破上軌 (超買),bearish,False,140,38,-7.03310045680953e-05,0.2714285714285714,⚪ 純指標,0.0
Industrials,Building Products,BB,BB 突破上軌 (超買),bearish,True,41,18,0.012419288072017507,0.43902439024390244,✅ 複合,0.23028652616623255
Industrials,Building Products,BB,BB 跌破下軌 (超賣),bullish,False,105,37,0.006998873355681279,0.3523809523809524,⚪ 純指標,0.0
Industrials,Building Products,BB,BB 跌破下軌 (超賣),bullish,True,21,8,0.014325597327015922,0.38095238095238093,✅ 複合,0.025396825396825362
Industrials,Building Products,EMA,EMA 死亡交叉 (20 下穿 50),bearish,False,13,3,-0.00672702523698896,0.23076923076923078,⚪ 純指標,0.0
Industrials,Building Products,EMA,EMA 黃金交叉 (20 上穿 50),bullish,False,13,5,0.016774456361347192,0.38461538461538464,⚪ 純指標,0.0
Industrials,Building Products,EMA,價格突破 EMA20,bullish,False,72,27,0.009728189875656688,0.375,⚪ 純指標,0.0
Industrials,Building Products,EMA,價格突破 EMA20,bullish,True,19,7,0.005563153989525505,0.3684210526315789,✅ 複合,0.010622887493964228
Industrials,Building Products,EMA,價格跌破 EMA20,bearish,False,64,19,-0.003433528702465006,0.296875,⚪ 純指標,0.0
Industrials,Building Products,EMA,價格跌破 EMA20,bearish,True,27,11,0.0006421255956416095,0.4074074074074074,✅ 複合,0.13888888888888884
Industrials,Building Products,KDJ,KDJ 超買區死叉,bearish,False,9,1,-0.02137808377973234,0.1111111111111111,⚪ 純指標,0.0
Industrials,Building Products,KDJ,KDJ 超買區死叉,bearish,True,9,3,0.0027363000738371587,0.3333333333333333,✅ 複合,0.1733333333333333
Industrials,Building Products,KDJ,KDJ 超賣區金叉,bullish,False,61,21,0.001833906102879937,0.3442622950819672,⚪ 純指標,0.0
Industrials,Building Products,KDJ,KDJ 超賣區金叉,bullish,True,16,5,0.00016125219633466832,0.3125,✅ 複合,-0.0763888888888889
Industrials,Building Products,MACD,MACD 死叉 (空頭區),bearish,False,51,17,-0.004079746513429606,0.3333333333333333,⚪ 純指標,0.0
Industrials,Building Products,MACD,MACD 突破 0 軸,bullish,False,43,15,0.004571681836188586,0.3488372093023256,⚪ 純指標,0.0
Industrials,Building Products,MACD,MACD 跌破 0 軸,bearish,False,37,16,0.01756176955527394,0.43243243243243246,⚪ 純指標,0.0
Industrials,Building Products,MACD,MACD 金叉 (空頭區),bullish,False,66,21,0.004391307916469841,0.3181818181818182,⚪ 純指標,0.0
Industrials,Building Products,MACD,MACD 金叉 (空頭區),bullish,True,9,3,-0.0007153221005866237,0.3333333333333333,✅ 複合,-0.1833333333333334
Industrials,Building Products,RSI,RSI 維持超買,bearish,False,88,22,0.0033800570480887987,0.25,⚪ 純指標,0.0
Industrials,Building Products,RSI,RSI 維持超買,bearish,True,42,20,0.02672808226330345,0.47619047619047616,✅ 複合,0.26190476190476186
Industrials,Building Products,RSI,RSI 維持超賣,bullish,False,44,17,0.026120003104372302,0.38636363636363635,⚪ 純指標,0.0
Industrials,Building Products,RSI,RSI 維持超賣,bullish,True,15,6,0.01633385910067111,0.4,✅ 複合,-0.0383561643835616
Industrials,Building Products,RSI,RSI 超買區域 (70),bearish,False,30,8,0.0015983134987574443,0.26666666666666666,⚪ 純指標,0.0
Industrials,Building Products,RSI,RSI 超買區域 (70),bearish,True,12,6,0.01462862824791696,0.5,✅ 複合,0.2625
Industrials,Building Products,RSI,RSI 超賣區域 (30),bullish,False,28,11,0.0015491869626601817,0.39285714285714285,⚪ 純指標,0.0
Industrials,Cargo Ground Transportation,BB,BB 突破上軌 (超買),bearish,False,40,9,-0.0024511822075088405,0.225,⚪ 純指標,0.0
Industrials,Cargo Ground Transportation,BB,BB 突破上軌 (超買),bearish,True,11,3,0.015029761832999868,0.2727272727272727,✅ 複合,0.06398940864960281
Industrials,Cargo Ground Transportation,BB,BB 跌破下軌 (超賣),bullish,False,30,11,0.005635096648701243,0.36666666666666664,⚪ 純指標,0.0
Industrials,Cargo Ground Transportation,EMA,價格突破 EMA20,bullish,False,12,5,0.018189614711911894,0.4166666666666667,⚪ 純指標,0.0
Industrials,Cargo Ground Transportation,EMA,價格跌破 EMA20,bearish,False,12,6,0.0004972125137642462,0.5,⚪ 純指標,0.0
Industrials,Cargo Ground Transportation,MACD,MACD 死叉 (空頭區),bearish,False,8,3,0.006703072512428497,0.375,⚪ 純指標,0.0
Industrials,Cargo Ground Transportation,MACD,MACD 突破 0 軸,bullish,False,10,4,0.016777239581934132,0.4,⚪ 純指標,0.0
Industrials,Cargo Ground Transportation,MACD,MACD 跌破 0 軸,bearish,False,8,1,-0.002610613331399304,0.125,⚪ 純指標,0.0
Industrials,Cargo Ground Transportation,MACD,MACD 金叉 (空頭區),bullish,False,14,5,0.008749097573871174,0.35714285714285715,⚪ 純指標,0.0
Industrials,Cargo Ground Transportation,RSI,RSI 維持超買,bearish,False,25,7,0.00403487381051114,0.28,⚪ 純指標,0.0
Industrials,Cargo Ground Transportation,RSI,RSI 維持超買,bearish,True,11,3,0.0016264951620774985,0.2727272727272727,✅ 複合,0.05844155844155843
Industrials,Cargo Ground Transportation,RSI,RSI 超買區域 (70),bearish,False,14,1,-0.011265331245310761,0.07142857142857142,⚪ 純指標,0.0
Industrials,Construction & Engineering,BB,BB 突破上軌 (超買),bearish,False,102,24,0.0012209322232801325,0.23529411764705882,⚪ 純指標,0.0
Industrials,Construction & Engineering,BB,BB 突破上軌 (超買),bearish,True,26,7,0.0077022170295662235,0.2692307692307692,✅ 複合,0.060492905153099324
Industrials,Construction & Engineering,BB,BB 跌破下軌 (超賣),bullish,False,14,9,0.0392721742145572,0.6428571428571429,⚪ 純指標,0.0
Industrials,Construction & Engineering,BB,BB 跌破下軌 (超賣),bullish,True,8,6,0.05578549856346877,0.75,✅ 複合,0.39444444444444443
Industrials,Construction & Engineering,EMA,價格突破 EMA20,bullish,False,38,16,0.011660099642239788,0.42105263157894735,⚪ 純指標,0.0
Industrials,Construction & Engineering,EMA,價格跌破 EMA20,bearish,False,32,5,-0.03191052609129184,0.15625,⚪ 純指標,0.0
Industrials,Construction & Engineering,EMA,價格跌破 EMA20,bearish,True,11,0,-0.04810703321326642,0.0,✅ 複合,-0.26851851851851855
Industrials,Construction & Engineering,KDJ,KDJ 超買區死叉,bearish,False,16,1,-0.04135381116411816,0.0625,⚪ 純指標,0.0
Industrials,Construction & Engineering,KDJ,KDJ 超買區死叉,bearish,True,8,0,-0.01728918046895105,0.0,✅ 複合,-0.16
Industrials,Construction & Engineering,KDJ,KDJ 超賣區金叉,bullish,False,9,2,-0.003254665141795587,0.2222222222222222,⚪ 純指標,0.0
Industrials,Construction & Engineering,MACD,MACD 死叉 (空頭區),bearish,False,9,2,-0.0456335281268251,0.2222222222222222,⚪ 純指標,0.0
Industrials,Construction & Engineering,MACD,MACD 突破 0 軸,bullish,False,17,8,0.0009723724459543596,0.47058823529411764,⚪ 純指標,0.0
Industrials,Construction & Engineering,MACD,MACD 跌破 0 軸,bearish,False,13,4,-0.014966207576359435,0.3076923076923077,⚪ 純指標,0.0
Industrials,Construction & Engineering,MACD,MACD 金叉 (空頭區),bullish,False,17,6,0.010134027235049345,0.35294117647058826,⚪ 純指標,0.0
Industrials,Construction & Engineering,RSI,RSI 維持超買,bearish,False,81,12,-0.004147886777211907,0.14814814814814814,⚪ 純指標,0.0
Industrials,Construction & Engineering,RSI,RSI 維持超買,bearish,True,32,9,0.024680793948794553,0.28125,✅ 複合,0.06696428571428573
Industrials,Construction & Engineering,RSI,RSI 超買區域 (70),bearish,False,41,10,-0.0023562336016235224,0.24390243902439024,⚪ 純指標,0.0
Industrials,Construction & Engineering,RSI,RSI 超買區域 (70),bearish,True,9,1,-0.024042868222276737,0.1111111111111111,✅ 複合,-0.12638888888888888
Industrials,Construction & Engineering,RSI,RSI 超賣區域 (30),bullish,False,10,7,0.04168291288484262,0.7,⚪ 純指標,0.0
Industrials,Construction Machinery & Heavy Transportation Equipment,BB,BB 突破上軌 (超買),bearish,False,92,14,-0.0077195448016144,0.15217391304347827,⚪ 純指標,0.0
Industrials,Construction Machinery & Heavy Transportation Equipment,BB,BB 突破上軌 (超買),bearish,True,26,9,0.00498626397427463,0.34615384615384615,✅ 複合,0.13741598207617625
Industrials,Construction Machinery & Heavy Transportation Equipment,BB,BB 跌破下軌 (超賣),bullish,False,42,15,0.005133053350536537,0.35714285714285715,⚪ 純指標,0.0
Industrials,Construction Machinery & Heavy Transportation Equipment,BB,BB 跌破下軌 (超賣),bullish,True,10,5,0.0287448379570213,0.5,✅ 複合,0.14444444444444443
Industrials,Construction Machinery & Heavy Transportation Equipment,EMA,價格突破 EMA20,bullish,False,27,14,0.020672555102863057,0.5185185185185185,⚪ 純指標,0.0
Industrials,Construction Machinery & Heavy Transportation Equipment,EMA,價格跌破 EMA20,bearish,False,29,5,-0.01220914281396173,0.1724137931034483,⚪ 純指標,0.0
Industrials,Construction Machinery & Heavy Transportation Equipment,KDJ,KDJ 超賣區金叉,bullish,False,24,3,-0.015663656746944445,0.125,⚪ 純指標,0.0
Industrials,Construction Machinery & Heavy Transportation Equipment,MACD,MACD 死叉 (空頭區),bearish,False,13,8,0.020667368155672654,0.6153846153846154,⚪ 純指標,0.0
Industrials,Construction Machinery & Heavy Transportation Equipment,MACD,MACD 突破 0 軸,bullish,False,18,5,0.010533495960573578,0.2777777777777778,⚪ 純指標,0.0
Industrials,Construction Machinery & Heavy Transportation Equipment,MACD,MACD 跌破 0 軸,bearish,False,14,5,0.009826925974642643,0.35714285714285715,⚪ 純指標,0.0
Industrials,Construction Machinery & Heavy Transportation Equipment,MACD,MACD 金叉 (空頭區),bullish,False,24,11,0.010563515906012977,0.4583333333333333,⚪ 純指標,0.0
Industrials,Construction Machinery & Heavy Transportation Equipment,RSI,RSI 維持超買,bearish,False,81,15,-0.005508802789126278,0.18518518518518517,⚪ 純指標,0.0
Industrials,Construction Machinery & Heavy Transportation Equipment,RSI,RSI 維持超買,bearish,True,37,7,-0.005163406695252201,0.1891891891891892,✅ 複合,-0.025096525096525074
Industrials,Construction Machinery & Heavy Transportation Equipment,RSI,RSI 維持超賣,bullish,False,9,6,0.03186370507068518,0.6666666666666666,⚪ 純指標,0.0
Industrials,Construction Machinery & Heavy Transportation Equipment,RSI,RSI 超買區域 (70),bearish,False,35,7,-0.008759282379642803,0.2,⚪ 純指標,0.0
Industrials,Construction Machinery & Heavy Transportation Equipment,RSI,RSI 超買區域 (70),bearish,True,12,3,-0.0018927382726113752,0.25,✅ 複合,0.012500000000000011
Industrials,Construction Machinery & Heavy Transportation Equipment,RSI,RSI 超賣區域 (30),bullish,False,12,6,0.011928495140780317,0.5,⚪ 純指標,0.0
Industrials,Data Processing & Outsourced Services,BB,BB 突破上軌 (超買),bearish,False,10,3,0.016550131116581428,0.3,⚪ 純指標,0.0
Industrials,Data Processing & Outsourced Services,BB,BB 跌破下軌 (超賣),bullish,False,22,6,0.004817506547133964,0.2727272727272727,⚪ 純指標,0.0
Industrials,Data Processing & Outsourced Services,EMA,價格跌破 EMA20,bearish,False,8,3,0.013405728072388757,0.375,⚪ 純指標,0.0
Industrials,Data Processing & Outsourced Services,KDJ,KDJ 超賣區金叉,bullish,False,16,2,-0.0005677219815433433,0.125,⚪ 純指標,0.0
Industrials,Data Processing & Outsourced Services,MACD,MACD 金叉 (空頭區),bullish,False,8,4,0.015267799576854825,0.5,⚪ 純指標,0.0
Industrials,Data Processing & Outsourced Services,RSI,RSI 維持超賣,bullish,False,21,7,-0.009281657408598525,0.3333333333333333,⚪ 純指標,0.0
Industrials,Data Processing & Outsourced Services,RSI,RSI 超賣區域 (30),bullish,False,10,3,-0.013536499719278469,0.3,⚪ 純指標,0.0
Industrials,Diversified Support Services,BB,BB 突破上軌 (超買),bearish,False,38,14,0.013890595871668921,0.3684210526315789,⚪ 純指標,0.0
Industrials,Diversified Support Services,BB,BB 突破上軌 (超買),bearish,True,10,1,0.015448952450957568,0.1,✅ 複合,-0.10873786407766989
Industrials,Diversified Support Services,BB,BB 跌破下軌 (超賣),bullish,False,45,9,-0.010460427237748253,0.2,⚪ 純指標,0.0
Industrials,Diversified Support Services,BB,BB 跌破下軌 (超賣),bullish,True,12,5,0.0037785089115546923,0.4166666666666667,✅ 複合,0.061111111111111116
Industrials,Diversified Support Services,EMA,價格突破 EMA20,bullish,False,27,2,-0.016697951536279374,0.07407407407407407,⚪ 純指標,0.0
Industrials,Diversified Support Services,EMA,價格突破 EMA20,bullish,True,9,3,-9.441678462578712e-05,0.3333333333333333,✅ 複合,-0.024464831804281384
Industrials,Diversified Support Services,EMA,價格跌破 EMA20,bearish,False,33,10,0.010569978986084833,0.30303030303030304,⚪ 純指標,0.0
Industrials,Diversified Support Services,KDJ,KDJ 超賣區金叉,bullish,False,12,2,-0.006608139943416683,0.16666666666666666,⚪ 純指標,0.0
Industrials,Diversified Support Services,KDJ,KDJ 超賣區金叉,bullish,True,8,2,0.0016611913821201153,0.25,✅ 複合,-0.1388888888888889
Industrials,Diversified Support Services,MACD,MACD 死叉 (空頭區),bearish,False,14,3,-0.004584064558614877,0.21428571428571427,⚪ 純指標,0.0
Industrials,Diversified Support Services,MACD,MACD 突破 0 軸,bullish,False,13,2,-0.0244430684096627,0.15384615384615385,⚪ 純指標,0.0
Industrials,Diversified Support Services,MACD,MACD 跌破 0 軸,bearish,False,16,5,-0.004221392933981171,0.3125,⚪ 純指標,0.0
Industrials,Diversified Support Services,MACD,MACD 金叉 (空頭區),bullish,False,20,5,-0.005629312661849908,0.25,⚪ 純指標,0.0
Industrials,Diversified Support Services,RSI,RSI 維持超買,bearish,False,16,5,0.007638792778110321,0.3125,⚪ 純指標,0.0
Industrials,Diversified Support Services,RSI,RSI 維持超買,bearish,True,17,6,0.01302681351174529,0.35294117647058826,✅ 複合,0.13865546218487398
Industrials,Diversified Support Services,RSI,RSI 維持超賣,bullish,False,54,12,-0.0004517124254068698,0.2222222222222222,⚪ 純指標,0.0
Industrials,Diversified Support Services,RSI,RSI 維持超賣,bullish,True,15,4,0.007290663732432415,0.26666666666666666,✅ 複合,-0.17168949771689496
Industrials,Diversified Support Services,RSI,RSI 超買區域 (70),bearish,False,9,1,-0.008082438214594668,0.1111111111111111,⚪ 純指標,0.0
Industrials,Diversified Support Services,RSI,RSI 超賣區域 (30),bullish,False,21,4,-0.010387759496190661,0.19047619047619047,⚪ 純指標,0.0
Industrials,Electrical Components & Equipment,BB,BB 突破上軌 (超買),bearish,False,111,16,-0.010568885423831486,0.14414414414414414,⚪ 純指標,0.0
Industrials,Electrical Components & Equipment,BB,BB 突破上軌 (超買),bearish,True,46,22,0.01991151549173603,0.4782608695652174,✅ 複合,0.2695230054875475
Industrials,Electrical Components & Equipment,BB,BB 跌破下軌 (超賣),bullish,False,69,22,-0.00013085592995267623,0.3188405797101449,⚪ 純指標,0.0
Industrials,Electrical Components & Equipment,BB,BB 跌破下軌 (超賣),bullish,True,18,11,0.03645179142903788,0.6111111111111112,✅ 複合,0.2555555555555556
Industrials,Electrical Components & Equipment,EMA,EMA 死亡交叉 (20 下穿 50),bearish,False,10,3,-0.006714157862374985,0.3,⚪ 純指標,0.0
Industrials,Electrical Components & Equipment,EMA,EMA 黃金交叉 (20 上穿 50),bullish,False,10,3,-0.008098706437003058,0.3,⚪ 純指標,0.0
Industrials,Electrical Components & Equipment,EMA,價格突破 EMA20,bullish,False,48,18,0.011725761953888476,0.375,⚪ 純指標,0.0
Industrials,Electrical Components & Equipment,EMA,價格突破 EMA20,bullish,True,11,5,0.007278223572569653,0.45454545454545453,✅ 複合,0.09674728940783983
Industrials,Electrical Components & Equipment,EMA,價格跌破 EMA20,bearish,False,47,14,-0.01099204772397321,0.2978723404255319,⚪ 純指標,0.0
Industrials,Electrical Components & Equipment,EMA,價格跌破 EMA20,bearish,True,13,2,0.0008089666807151644,0.15384615384615385,✅ 複合,-0.11467236467236469
Industrials,Electrical Components & Equipment,KDJ,KDJ 超買區死叉,bearish,False,15,7,-0.003186289037631147,0.4666666666666667,⚪ 純指標,0.0
Industrials,Electrical Components & Equipment,KDJ,KDJ 超賣區金叉,bullish,False,19,4,0.004019807012533601,0.21052631578947367,⚪ 純指標,0.0
Industrials,Electrical Components & Equipment,MACD,MACD 死叉 (空頭區),bearish,False,19,9,0.015385409003623661,0.47368421052631576,⚪ 純指標,0.0
Industrials,Electrical Components & Equipment,MACD,MACD 突破 0 軸,bullish,False,34,12,0.021242419514562197,0.35294117647058826,⚪ 純指標,0.0
Industrials,Electrical Components & Equipment,MACD,MACD 跌破 0 軸,bearish,False,27,7,-0.0014253300250097755,0.25925925925925924,⚪ 純指標,0.0
Industrials,Electrical Components & Equipment,MACD,MACD 金叉 (空頭區),bullish,False,40,20,0.015002581950416236,0.5,⚪ 純指標,0.0
Industrials,Electrical Components & Equipment,RSI,RSI 維持超買,bearish,False,114,29,0.0004578240250091858,0.2543859649122807,⚪ 純指標,0.0
Industrials,Electrical Components & Equipment,RSI,RSI 維持超買,bearish,True,38,12,0.004934090699385623,0.3157894736842105,✅ 複合,0.10150375939849623
Industrials,Electrical Components & Equipment,RSI,RSI 維持超賣,bullish,False,19,13,0.02848714337875439,0.6842105263157895,⚪ 純指標,0.0
Industrials,Electrical Components & Equipment,RSI,RSI 超買區域 (70),bearish,False,36,8,-0.013580225686444744,0.2222222222222222,⚪ 純指標,0.0
Industrials,Electrical Components & Equipment,RSI,RSI 超買區域 (70),bearish,True,15,3,0.0080053496892917,0.2,✅ 複合,-0.03749999999999998
Industrials,Electrical Components & Equipment,RSI,RSI 超賣區域 (30),bullish,False,15,4,-0.0040931715664439036,0.26666666666666666,⚪ 純指標,0.0
Industrials,Environmental & Facilities Services,BB,BB 突破上軌 (超買),bearish,False,49,13,0.008559430788258729,0.2653061224489796,⚪ 純指標,0.0
Industrials,Environmental & Facilities Services,BB,BB 突破上軌 (超買),bearish,True,18,10,0.023822164751522976,0.5555555555555556,✅ 複合,0.34681769147788566
